year,state_abbr,measure_type,violent_crime_1000,property_crime_1000
2017-01-01,HI,historical,2.511580160974243,28.361125485622484
2018-01-01,HI,historical,2.549639481540455,28.880192989828892
2019-01-01,HI,historical,2.645493301497936,28.692123211466395
2020-01-01,HI,historical,2.5415669869211643,24.113614298730774
2021-01-01,HI,forecast,2.5484790802001953,28.404325485229492
1979-01-01,IA,historical,1.8115742335514984,41.20564932828109
1980-01-01,IA,historical,2.003573830973477,45.46386207598586
1981-01-01,IA,historical,2.0417673455298586,45.123576113220565
1982-01-01,IA,historical,1.72736660929432,39.63786574870913
1983-01-01,IA,historical,1.8113597246127369,37.37934595524957
1984-01-01,IA,historical,1.9865979381443302,36.008591065292094
1985-01-01,IA,historical,2.1171983356449378,37.31171983356449
1986-01-01,IA,historical,2.351104875482287,39.155734829884246
1987-01-01,IA,historical,2.3122794636556105,39.08997882851094
1988-01-01,IA,historical,2.5684544812985184,38.198306280875094
1989-01-01,IA,historical,2.6630281690140847,38.15105633802818
1990-01-01,IA,historical,2.996663371453369,38.01199601693343
1991-01-01,IA,historical,3.0329159212880143,38.307334525939176
1992-01-01,IA,historical,2.7795163584637272,36.79196301564723
1993-01-01,IA,historical,3.2547974413646057,35.20966595593461
1994-01-01,IA,historical,3.1509367267585717,33.39519264757865
1995-01-01,IA,historical,3.5436312456016887,37.4750175932442
1996-01-01,IA,historical,2.7247545582047685,33.76437587657784
1997-01-01,IA,historical,3.099929873772791,35.05820476858345
1998-01-01,IA,historical,3.1153039832285114,31.89098532494759
1999-01-01,IA,historical,2.7998757934114047,29.435637184330037
2000-01-01,IA,historical,2.6640932446304646,29.673405952314237
2001-01-01,IA,historical,2.682499496072091,30.23021746151986
2002-01-01,IA,historical,2.8571039293694485,31.635579595618292
2003-01-01,IA,historical,2.7787446260608517,29.76026996821184
2004-01-01,IA,historical,2.8781836456586465,29.0476764568032
2005-01-01,IA,historical,2.9327026184917067,28.450283997027174
2006-01-01,IA,historical,2.8573967542843346,28.23594900883107
2007-01-01,IA,historical,3.0019618171875537,26.48319336449305
2008-01-01,IA,historical,2.8812128337366008,24.40354964355357
2009-01-01,IA,historical,2.820946215510317,23.29898771749712
2010-01-01,IA,historical,2.6853959180408378,22.53621235577184
2011-01-01,IA,historical,2.572699232432916,23.511984117996263
2012-01-01,IA,historical,2.65590127474806,22.88003501744205
2013-01-01,IA,historical,2.7302939746942534,21.98205178536261
2014-01-01,IA,historical,2.7284295996663106,20.935969700409807
2015-01-01,IA,historical,2.7607329539394176,20.72007115958151
2016-01-01,IA,historical,2.9288992928161477,21.044636489102547
2017-01-01,IA,historical,2.8750138772383704,20.884090624967197
2018-01-01,IA,historical,2.6370299604461387,18.110802898287442
2019-01-01,IA,historical,2.8756841064490524,18.49793454606222
2020-01-01,IA,historical,3.0348711467868013,16.98244478295187
2021-01-01,IA,forecast,2.8778140544891357,15.704283714294434
1979-01-01,ID,historical,2.8872928176795583,39.520441988950274
1980-01-01,ID,historical,3.133646803987584,44.68811365483682
1981-01-01,ID,historical,2.8331595411887385,42.47445255474452
1982-01-01,ID,historical,2.5917098445595856,38.24041450777202
1983-01-01,ID,historical,2.387259858442872,36.27098078867543
1984-01-01,ID,historical,2.3526473526473533,34.36363636363637
1985-01-01,ID,historical,2.3482587064676617,36.73233830845771
1986-01-01,ID,historical,2.225324027916251,39.84446660019941
1987-01-01,ID,historical,2.1422845691382766,39.420841683366724
1988-01-01,ID,historical,2.3473473473473474,37.38238238238238
1989-01-01,ID,historical,2.546351084812623,36.76331360946745
1990-01-01,ID,historical,2.7573903723768294,37.813794699572576
1991-01-01,ID,historical,2.9027911453320496,39.0548604427334
1992-01-01,ID,historical,2.8144329896907214,37.14714151827554
1993-01-01,ID,historical,2.8180163785259325,35.63330300272976
1994-01-01,ID,historical,2.8578993821712273,37.91173874669021
1995-01-01,ID,historical,3.2201203783318997,40.7944969905417
1996-01-01,ID,historical,2.6719932716568544,37.453322119428094
1997-01-01,ID,historical,2.5677685950413225,36.68429752066115
1998-01-01,ID,historical,2.821806346623272,34.3246541903987
1999-01-01,ID,historical,2.449468722537349,29.050890788527603
2000-01-01,ID,historical,2.524821226118723,29.337232496079842
2001-01-01,ID,historical,2.4314981617995053,28.91218664455525
2002-01-01,ID,historical,2.545557967842135,29.132083113696126
2003-01-01,ID,historical,2.4593389776699044,29.2911515002553
2004-01-01,ID,historical,2.474303654113565,27.8101122467996
2005-01-01,ID,historical,2.5675701202000605,26.974178080227126
2006-01-01,ID,historical,2.4998891893089845,23.95897617740621
2007-01-01,ID,historical,2.561687926253266,22.75840635133207
2008-01-01,ID,historical,2.414989736293621,20.96053591772235
2009-01-01,ID,historical,2.461507011575229,20.19664885712973
2010-01-01,ID,historical,2.204821838429332,20.008885482928537
2011-01-01,ID,historical,2.0217914006304047,20.757773983674127
2012-01-01,ID,historical,2.0982833936036203,19.945600060165837
2013-01-01,ID,historical,2.1521003594274206,18.743299874817325
2014-01-01,ID,historical,2.103613517444883,18.619946342257126
2015-01-01,ID,historical,2.173849910577508,17.492443254833535
2016-01-01,ID,historical,2.307107151913125,17.474134328873483
2017-01-01,ID,historical,2.3916402544877435,16.613493249186693
2018-01-01,ID,historical,2.396980124944588,14.750910578245747
2019-01-01,ID,historical,2.326361329413212,12.43334488502342
2020-01-01,ID,historical,2.425950223135968,11.118756065559774
2021-01-01,ID,forecast,2.376939296722412,9.117288589477539
1979-01-01,IL,historical,7.43900267141585,52.871772039180776
1980-01-01,IL,historical,8.080360987901255,54.61062211725485
1981-01-01,IL,historical,7.925010912265386,53.23151462243562
1982-01-01,IL,historical,7.743186582809225,50.65985324947589
1983-01-01,IL,historical,7.28095072261884,48.133118579139825
1984-01-01,IL,historical,7.248805490400486,45.79306750065155
1985-01-01,IL,historical,7.147637624620719,45.96488946684005
1986-01-01,IL,historical,8.10318217289517,47.54279025405359
1987-01-01,IL,historical,7.962010015541358,46.203246416853744
1988-01-01,IL,historical,8.104383229383231,48.10429660429661
1989-01-01,IL,historical,8.45865500085778,47.93300737690856
1990-01-01,IL,historical,9.673593744231493,49.677261092635355
1991-01-01,IL,historical,10.39201247509313,50.92852811227585
1992-01-01,IL,historical,9.77250451379933,47.88066374344425
1993-01-01,IL,historical,9.597332649397279,46.58194408822775
1994-01-01,IL,historical,9.60925799863853,46.649251191286595
1995-01-01,IL,historical,9.960777683854607,44.596111580726955
1996-01-01,IL,historical,8.903688697560565,44.29619312906221
1997-01-01,IL,historical,8.614324142568929,42.79699058507061
1998-01-01,IL,historical,8.077293482772934,40.5076795350768
1999-01-01,IL,historical,6.894661030295085,38.252378514177906
2000-01-01,IL,historical,6.537892293868903,35.85373177039949
2001-01-01,IL,historical,6.331354854828111,34.71566450033214
2002-01-01,IL,historical,6.019093394664912,34.20178863820743
2003-01-01,IL,historical,5.563721713669929,32.878657566352416
2004-01-01,IL,historical,5.456648260983938,31.740520150383702
2005-01-01,IL,historical,5.5224161322609895,30.917101323755173
2006-01-01,IL,historical,5.416003933924411,30.196298775636173
2007-01-01,IL,historical,5.3318610442069545,29.35775847715177
2008-01-01,IL,historical,5.253627021780229,29.32629170589641
2009-01-01,IL,historical,4.971569839499276,27.36915615918907
2010-01-01,IL,historical,4.448846673176567,27.18147824556649
2011-01-01,IL,historical,4.239817377504636,26.78651967782893
2012-01-01,IL,historical,4.16189003086059,25.85491419462812
2013-01-01,IL,historical,4.030548885726538,22.966277937515787
2014-01-01,IL,historical,3.708608839693316,20.93176866136648
2015-01-01,IL,historical,3.87528762843535,20.014102292794785
2016-01-01,IL,historical,4.3670299599726565,20.50963069794416
2017-01-01,IL,historical,4.362282574113522,19.951829300911697
2018-01-01,IL,historical,4.114022471461489,19.388322206171765
2019-01-01,IL,historical,4.152595674261746,18.55472365751148
2020-01-01,IL,historical,4.259135827283033,15.593766211480727
2021-01-01,IL,forecast,6.133446216583252,21.093711853027344
1979-01-01,IN,historical,3.3803703703703705,42.63388888888889
1980-01-01,IN,historical,3.7781744823344297,45.52541858302251
1981-01-01,IN,historical,3.41602634467618,41.98170508598609
1982-01-01,IN,historical,3.0056662401754712,41.28934381283129
1983-01-01,IN,historical,2.837561598831904,38.46048549005293
1984-01-01,IN,historical,3.052200800291015,36.241906147690074
1985-01-01,IN,historical,3.0940170940170937,36.046553918894354
1986-01-01,IN,historical,3.0772165697674416,35.47111191860465
1987-01-01,IN,historical,3.284939432290725,37.912674019164704
1988-01-01,IN,historical,3.800358744394619,37.699910313901356
1989-01-01,IN,historical,4.064902556767388,40.33470409440372
1990-01-01,IN,historical,4.7392219451137665,42.09403085301126
1991-01-01,IN,historical,5.053297682709449,43.12477718360071
1992-01-01,IN,historical,5.0849523136700805,41.78452843518191
1993-01-01,IN,historical,4.8907754244705055,39.76002100472606
1994-01-01,IN,historical,5.251216968011127,40.67715577190543
1995-01-01,IN,historical,5.2474582112700325,41.067895915905574
1996-01-01,IN,historical,5.369970895394625,39.612395137818865
1997-01-01,IN,historical,5.146487039563438,39.5162005457026
1998-01-01,IN,historical,4.309713510764537,37.384132903882005
1999-01-01,IN,historical,3.7458137027690688,33.91390837572425
2000-01-01,IN,historical,3.4914977999287884,34.02771324984767
2001-01-01,IN,historical,3.71061753365532,34.528623119983976
2002-01-01,IN,historical,3.573381660582178,33.939898127519434
2003-01-01,IN,historical,3.5231470048492066,33.556999347212894
2004-01-01,IN,historical,3.2592755812741494,34.03641542642403
2005-01-01,IN,historical,3.2400157101342972,34.595809556274894
2006-01-01,IN,historical,3.2157972097973864,34.49470343009921
2007-01-01,IN,historical,3.358397072221612,33.70799974595326
2008-01-01,IN,historical,3.3755217356940603,33.502582489753465
2009-01-01,IN,historical,3.3402806396213176,31.123070697962195
2010-01-01,IN,historical,3.232818056574547,30.701834123139506
2011-01-01,IN,historical,3.3176532947186868,31.615230175529167
2012-01-01,IN,historical,3.448264258428929,30.2845827529887
2013-01-01,IN,historical,3.595804595330826,28.531454653399106
2014-01-01,IN,historical,3.653446258495153,26.509878930808078
2015-01-01,IN,historical,3.836971144307497,25.991838818479643
2016-01-01,IN,historical,3.996981010119525,25.393401001837955
2017-01-01,IN,historical,3.9499513669651516,23.863369850401238
2018-01-01,IN,historical,3.735196954012525,21.94728785630103
2019-01-01,IN,historical,3.7150442504170993,19.476571866629232
2020-01-01,IN,historical,3.5767828436408067,17.831804307150623
2021-01-01,IN,forecast,3.7969627380371094,32.66127395629883
1979-01-01,KS,historical,3.5356690586745465,45.4221190375686
1980-01-01,KS,historical,3.8933523810898927,49.895043407396784
1981-01-01,KS,historical,3.694246115077698,50.34859302813944
1982-01-01,KS,historical,3.358803986710964,46.16112956810631
1983-01-01,KS,historical,3.265567010309278,42.032164948453605
1984-01-01,KS,historical,3.3416735028712057,40.05168170631665
1985-01-01,KS,historical,3.557551020408164,40.1934693877551
1986-01-01,KS,historical,3.6879317350670457,44.53758634701341
1987-01-01,KS,historical,3.607431340872375,45.431340872374804
1988-01-01,KS,historical,3.652191395255328,45.14676316847608
1989-01-01,KS,historical,4.008356545961003,45.820135296458425
1990-01-01,KS,historical,4.477363743726727,47.45408209805237
1991-01-01,KS,historical,4.9959919839679365,50.34709418837675
1992-01-01,KS,historical,5.1082045184304405,48.091161315893785
1993-01-01,KS,historical,4.964045831687081,44.78862109838008
1994-01-01,KS,historical,4.429913860610807,44.039545810493344
1995-01-01,KS,historical,4.207407407407406,44.66198830409357
1996-01-01,KS,historical,4.137636080870918,42.6796267496112
1997-01-01,KS,historical,4.297109826589597,47.22658959537572
1998-01-01,KS,historical,4.173449980981362,44.54697603651579
1999-01-01,KS,historical,3.827732086635831,40.55836132826335
2000-01-01,KS,historical,3.8944836703220997,40.193526453103644
2001-01-01,KS,historical,4.037192949993061,39.057038441966974
2002-01-01,KS,historical,3.7720764563648315,37.15950731791683
2003-01-01,KS,historical,3.9749910635183836,40.1044338894871
2004-01-01,KS,historical,3.7787655325370735,40.15477940678868
2005-01-01,KS,historical,3.8938610829307625,38.05729772372326
2006-01-01,KS,historical,4.326944818791096,37.71967113772239
2007-01-01,KS,historical,4.585739826087709,37.08973748890939
2008-01-01,KS,historical,4.1232860384264285,33.86062194027837
2009-01-01,KS,historical,4.065636256109541,32.25901437766497
2010-01-01,KS,historical,3.708104141695607,31.16633200927691
2011-01-01,KS,historical,3.55666450435586,30.886089884775075
2012-01-01,KS,historical,3.5669256026378333,31.560983961311397
2013-01-01,KS,historical,3.4284123805468685,29.595956351973086
2014-01-01,KS,historical,3.5262619521675567,27.572371057158517
2015-01-01,KS,historical,3.950499549148337,27.54271909825539
2016-01-01,KS,historical,4.011719103314578,28.301448792890397
2017-01-01,KS,historical,4.00386300288351,27.27429828470166
2018-01-01,KS,historical,4.417524599336598,26.60235305917271
2019-01-01,KS,historical,4.055091008657109,22.764953384134984
2020-01-01,KS,historical,4.250456018848207,21.990833291864075
2021-01-01,KS,forecast,4.08767032623291,36.43693161010742
1979-01-01,KY,historical,2.480294868159909,29.358661752197328
1980-01-01,KY,historical,2.6667735829315498,31.670648107540924
1981-01-01,KY,historical,2.895110625512156,32.420103796776836
1982-01-01,KY,historical,3.149713662394328,32.53449686392146
1983-01-01,KY,historical,3.2221324717285937,31.12600969305331
1984-01-01,KY,historical,2.7778673113080847,26.807144775718502
1985-01-01,KY,historical,3.0552871712292005,26.416532474503487
1986-01-01,KY,historical,3.3441523605150216,27.577789699570808
1987-01-01,KY,historical,3.377783740273679,29.32224309095788
1988-01-01,KY,historical,3.3012631013168505,28.046761623219567
1989-01-01,KY,historical,3.569090421250336,29.602361148376712
1990-01-01,KY,historical,3.9036213102014066,29.090743321567654
1991-01-01,KY,historical,4.379746835443038,29.202800969566393
1992-01-01,KY,historical,5.354727030625832,27.88069241011984
1993-01-01,KY,historical,4.626550541039851,27.97017682765901
1994-01-01,KY,historical,4.439770054873269,28.932584269662925
1995-01-01,KY,historical,3.6474093264248704,29.869948186528497
1996-01-01,KY,historical,3.204943357363543,28.458032955715762
1997-01-01,KY,historical,3.169396110542477,28.1010747185261
1998-01-01,KY,historical,3.2797256097560976,27.87627032520325
1999-01-01,KY,historical,3.0831960513276906,26.451055020103134
2000-01-01,KY,historical,2.9449975988236834,26.652438573307876
2001-01-01,KY,historical,2.5830610182421623,26.38507123448197
2002-01-01,KY,historical,2.7142990575139945,26.551277781771432
2003-01-01,KY,historical,2.4845872785343266,25.100839228117017
2004-01-01,KY,historical,2.451087501071385,25.401543035876607
2005-01-01,KY,historical,2.6683551390401403,25.309830206911357
2006-01-01,KY,historical,2.7010937040099625,26.016660667406235
2007-01-01,KY,historical,2.9067725040870225,25.459781198705922
2008-01-01,KY,historical,2.972422524357351,26.817856553090767
2009-01-01,KY,historical,2.5497709494396643,25.24597756247924
2010-01-01,KY,historical,2.439258349525663,25.572647181890602
2011-01-01,KY,historical,2.3964840270274848,27.25946193265845
2012-01-01,KY,historical,2.2494537334493225,25.755012295278483
2013-01-01,KY,historical,2.1092908123338057,23.740431763646693
2014-01-01,KY,historical,2.151784303962932,22.641665932030808
2015-01-01,KY,historical,2.234546720604365,22.04600585226588
2016-01-01,KY,historical,2.3561167174956994,22.026715730640763
2017-01-01,KY,historical,2.310797296915001,21.531592496779208
2018-01-01,KY,historical,2.1785847739362447,20.002676438131573
2019-01-01,KY,historical,2.207343127598609,19.092221194921237
2020-01-01,KY,historical,2.5908755171421034,17.795071127350237
2021-01-01,KY,forecast,2.533951759338379,24.979433059692383
1979-01-01,LA,historical,6.763288623944361,46.824143070044705
1980-01-01,LA,historical,6.649772760934407,47.88760298146797
1981-01-01,LA,historical,6.3828106852497095,46.293844367015105
1982-01-01,LA,historical,6.690738193489225,46.42113709307658
1983-01-01,LA,historical,6.409193330328977,43.85669220369537
1984-01-01,LA,historical,6.77969520394442,44.324966382787984
1985-01-01,LA,historical,6.94220040169605,48.69337201517519
1986-01-01,LA,historical,7.582315041101978,53.1979560097756
1987-01-01,LA,historical,6.930284689531495,51.80228648285138
1988-01-01,LA,historical,7.174434389140272,50.43280542986425
1989-01-01,LA,historical,7.817663167503422,54.59493382017344
1990-01-01,LA,historical,8.984417672814494,55.882348062416504
1991-01-01,LA,historical,9.510348071495766,54.734713076199434
1992-01-01,LA,historical,9.845812922789827,55.618847679029635
1993-01-01,LA,historical,10.616996507566936,57.84889406286379
1994-01-01,LA,historical,9.819003476245657,56.89177288528389
1995-01-01,LA,historical,10.073929064947027,56.6863196683556
1996-01-01,LA,historical,9.291197425879108,59.09675936566307
1997-01-01,LA,historical,8.558823529411764,55.93359375
1998-01-01,LA,historical,7.795147631036849,53.18791485465782
1999-01-01,LA,historical,7.3267940444209625,50.14118139493394
2000-01-01,LA,historical,6.811403775719539,47.41667889914825
2001-01-01,LA,historical,6.862522280044953,46.459933499881885
2002-01-01,LA,historical,6.632870082427206,44.42124019702461
2003-01-01,LA,historical,6.369411159932928,43.10468181317477
2004-01-01,LA,historical,6.4002698213875595,44.19057466852021
2005-01-01,LA,historical,5.965614684166749,36.96444747456976
2006-01-01,LA,historical,7.211910719050097,40.80794483283611
2007-01-01,LA,historical,7.404493240945457,42.04691880469692
2008-01-01,LA,historical,6.713754161380393,38.809094775636865
2009-01-01,LA,historical,6.428653477812931,38.42744423736375
2010-01-01,LA,historical,5.5531562744549765,36.44763442494879
2011-01-01,LA,historical,5.546294608292534,36.838824105976144
2012-01-01,LA,historical,4.962697739787672,35.347297579774946
2013-01-01,LA,historical,5.211821093715573,35.789335888660105
2014-01-01,LA,historical,5.158754912357309,34.67247724774629
2015-01-01,LA,historical,5.397775950104519,33.77797196806141
2016-01-01,LA,historical,5.65004544235287,32.971793305260576
2017-01-01,LA,historical,5.563479459058349,33.671189928616364
2018-01-01,LA,historical,5.4325502340284455,32.83394388897116
2019-01-01,LA,historical,5.596909592264106,31.863443305851828
2020-01-01,LA,historical,6.3943953890777765,28.843881086289464
2021-01-01,LA,forecast,5.621744155883789,30.92264175415039
1979-01-01,MA,historical,5.3128791818339405,53.86652799445311
1980-01-01,MA,historical,6.012965828533762,54.778495773955505
1981-01-01,MA,historical,6.286481802426343,52.06724436741768
1982-01-01,MA,historical,5.713717349939457,49.32364642795364
1983-01-01,MA,historical,5.767990289578638,44.339691347320965
1984-01-01,MA,historical,5.236633321835115,40.647637116246976
1985-01-01,MA,historical,5.381999312950875,42.19598076262453
1986-01-01,MA,historical,5.568587105624141,41.664780521262
1987-01-01,MA,historical,5.646456020495303,41.69171648163962
1988-01-01,MA,historical,6.195878044626127,43.712996082439105
1989-01-01,MA,historical,6.749873160832065,44.610180957212926
1990-01-01,MA,historical,7.363176637288755,45.615461008821676
1991-01-01,MA,historical,7.361240827218144,45.862241494329545
1992-01-01,MA,historical,7.790430143381128,42.2380793597866
1993-01-01,MA,historical,8.049401197604789,40.890053226879566
1994-01-01,MA,historical,7.076477404403246,37.333554047343156
1995-01-01,MA,historical,6.871748435956537,36.54445176160685
1996-01-01,MA,historical,6.421864740643468,31.9494418910046
1997-01-01,MA,historical,6.441811049362537,30.310068649885586
1998-01-01,MA,historical,6.2131120871970085,28.145599479420856
1999-01-01,MA,historical,5.509646780517262,27.114561560987237
2000-01-01,MA,historical,4.761307001609835,25.499846671109296
2001-01-01,MA,historical,4.778037244476161,26.101346567593023
2002-01-01,MA,historical,4.848640568065028,26.122426733937527
2003-01-01,MA,historical,4.731356838879832,25.628325652296287
2004-01-01,MA,historical,4.602347729540708,24.682467816028446
2005-01-01,MA,historical,4.6078515340411945,23.58438435114925
2006-01-01,MA,historical,5.004821200793575,23.91461619994926
2007-01-01,MA,historical,4.416756915572762,23.992074117543996
2008-01-01,MA,historical,4.637912134672275,23.995043372796445
2009-01-01,MA,historical,4.626161753837478,23.23136101791028
2010-01-01,MA,historical,4.688758968469977,23.56750839680962
2011-01-01,MA,historical,4.273041801252399,22.525947089777322
2012-01-01,MA,historical,4.070092815933299,21.567865302755948
2013-01-01,MA,historical,4.0638712248881115,20.461555843797328
2014-01-01,MA,historical,3.9509267335433074,18.575676775141357
2015-01-01,MA,historical,3.899183991132389,16.884278858059268
2016-01-01,MA,historical,3.806574155068767,15.597062072145095
2017-01-01,MA,historical,3.5432213853328287,14.275606615295446
2018-01-01,MA,historical,3.4033477004083466,12.73611051581262
2019-01-01,MA,historical,3.2867852870019694,11.805711568999795
2020-01-01,MA,historical,3.08809334606403,10.53183733140458
2021-01-01,MA,forecast,3.939857244491577,10.21436882019043
1979-01-01,MD,historical,7.9554109423957575,54.99132321041215
1980-01-01,MD,historical,8.524141556806184,57.77714909864986
1981-01-01,MD,historical,8.871157005397793,56.706172260032865
1982-01-01,MD,historical,8.500351699882767,51.623446658851115
1983-01-01,MD,historical,8.070631970260223,45.49907063197026
1984-01-01,MD,historical,7.922510922051046,44.22280984134284
1985-01-01,MD,historical,8.345856102003642,45.38205828779599
1986-01-01,MD,historical,8.330047053551421,47.68787810889536
1987-01-01,MD,historical,7.67805953693495,47.09790518191842
1988-01-01,MD,historical,8.06761412575366,48.97868217054263
1989-01-01,MD,historical,8.553898593949723,47.071793779292705
1990-01-01,MD,historical,9.189646359653565,49.11504165666277
1991-01-01,MD,historical,9.561522633744856,52.53065843621399
1992-01-01,MD,historical,10.001018744906276,52.244906275468615
1993-01-01,MD,historical,9.977844914400805,51.08700906344411
1994-01-01,MD,historical,9.480023971234518,51.74570515381542
1995-01-01,MD,historical,9.868504561681872,53.07913526378421
1996-01-01,MD,historical,9.311908517350158,51.3073738170347
1997-01-01,MD,historical,8.466234786022772,48.06478209658422
1998-01-01,MD,historical,7.965530671859787,45.691139240506324
1999-01-01,MD,historical,7.4342074477814934,41.761075899802655
2000-01-01,MD,historical,7.866158807934166,40.29501824417171
2001-01-01,MD,historical,7.814218840830223,40.755436375886795
2002-01-01,MD,historical,7.708431756573908,39.83194279450145
2003-01-01,MD,historical,7.034800292436382,37.99096930325036
2004-01-01,MD,historical,7.005695757778891,36.407464974218406
2005-01-01,MD,historical,7.043260169468327,35.50934512475761
2006-01-01,MD,historical,6.78647662181584,34.8100967158838
2007-01-01,MD,historical,6.4187952891457,34.31544953459596
2008-01-01,MD,historical,6.282487014956875,35.17557255160424
2009-01-01,MD,historical,5.899663091953332,31.98450805494819
2010-01-01,MD,historical,5.462969700541733,29.954814307944044
2011-01-01,MD,historical,4.934779466714342,28.571614495034908
2012-01-01,MD,historical,4.772579435936371,27.580737579840363
2013-01-01,MD,historical,4.754377908972901,26.591175867865505
2014-01-01,MD,historical,4.479573233081399,25.168417025558018
2015-01-01,MD,historical,4.701431180038376,23.777715466415835
2016-01-01,MD,historical,4.816629796545981,23.190332149771475
2017-01-01,MD,historical,5.032622166940448,22.35808083498938
2018-01-01,MD,historical,4.693659599834454,20.36928978120886
2019-01-01,MD,historical,4.543552271412797,19.503203492545115
2020-01-01,MD,historical,3.9986446056195373,16.098115493208002
2021-01-01,MD,forecast,4.188472747802734,22.611553192138672
1979-01-01,ME,historical,2.02461257976299,41.04831358249772
1980-01-01,ME,historical,1.9338417862895692,41.74179251915597
1981-01-01,ME,historical,1.95583038869258,40.477031802120145
1982-01-01,ME,historical,1.6301853486319506,36.967343336275384
1983-01-01,ME,historical,1.595986038394415,35.215532286212905
1984-01-01,ME,historical,1.5847750865051904,33.688581314878896
1985-01-01,ME,historical,1.6752577319587634,35.042096219931274
1986-01-01,ME,historical,1.4701873935264054,33.142248722316864
1987-01-01,ME,historical,1.5214827295703457,33.80117944397641
1988-01-01,ME,historical,1.5737976782752905,34.20315091210614
1989-01-01,ME,historical,1.3715220949263502,34.46481178396072
1990-01-01,ME,historical,1.4324944133532258,35.54524369507006
1991-01-01,ME,historical,1.3206477732793522,36.35627530364373
1992-01-01,ME,historical,1.308502024291498,33.927125506072876
1993-01-01,ME,historical,1.2574656981436645,30.28167877320419
1994-01-01,ME,historical,1.2991935483870969,31.42822580645161
1995-01-01,ME,historical,1.314262691377921,31.532634971796927
1996-01-01,ME,historical,1.2493966210780372,32.69187449718423
1997-01-01,ME,historical,1.2077294685990343,30.10950080515298
1998-01-01,ME,historical,1.2588424437299035,29.148713826366556
1999-01-01,ME,historical,1.1204750047883547,27.627210623763013
2000-01-01,ME,historical,1.0957524493636086,25.1019081152352
2001-01-01,ME,historical,1.1171923049973922,25.81142416716623
2002-01-01,ME,historical,1.0780805224211405,25.47312753012988
2003-01-01,ME,historical,1.0861553385451477,24.501892369796934
2004-01-01,ME,historical,1.0372741894394233,24.137157458069865
2005-01-01,ME,historical,1.1250018964967912,24.190954468905037
2006-01-01,ME,historical,1.1599804475572308,25.468116049498548
2007-01-01,ME,historical,1.1881200145459292,24.482864120825354
2008-01-01,ME,historical,1.1941151090503594,24.636600083861516
2009-01-01,ME,historical,1.198512327609552,24.05065307543573
2010-01-01,ME,historical,1.2212035899317375,24.78568668029252
2011-01-01,ME,historical,1.2329286798179058,25.46321386420021
2012-01-01,ME,historical,1.2239358495025596,25.13961223965959
2013-01-01,ME,historical,1.3253536157844272,22.92011301254909
2014-01-01,ME,historical,1.2764460374544448,19.866100961018027
2015-01-01,ME,historical,1.2982783144646708,18.3240776469721
2016-01-01,ME,historical,1.2396333872587642,16.469307609499698
2017-01-01,ME,historical,1.2059356000428445,15.08692848202669
2018-01-01,ME,historical,1.1201912988020677,13.592401219664286
2019-01-01,ME,historical,1.1606738149906746,12.47687197663791
2020-01-01,ME,historical,1.085812518840625,11.561755401843214
2021-01-01,ME,forecast,1.1523457765579224,11.622207641601562
1979-01-01,MI,historical,6.1422675933970465,55.32764986967854
1980-01-01,MI,historical,6.395013159765448,60.36446395195211
1981-01-01,MI,historical,6.4186501467231825,62.12172589935878
1982-01-01,MI,historical,6.565594467010648,61.27950378746295
1983-01-01,MI,historical,7.166501268056015,57.60833608997685
1984-01-01,MI,historical,7.600991735537191,57.959118457300285
1985-01-01,MI,historical,7.340889084507044,56.32174295774648
1986-01-01,MI,historical,8.039037725533078,56.87556041552761
1987-01-01,MI,historical,7.801304347826087,56.76673913043479
1988-01-01,MI,historical,7.417204301075269,53.426559139784956
1989-01-01,MI,historical,7.0915561307020365,52.591610050684785
1990-01-01,MI,historical,7.9037818802347015,52.04395297966273
1991-01-01,MI,historical,8.030742954739539,53.34980785653288
1992-01-01,MI,historical,7.700752357740807,48.405213521246154
1993-01-01,MI,historical,7.915277484701414,46.60972779067314
1994-01-01,MI,historical,7.661225779275483,46.790754001684924
1995-01-01,MI,historical,6.8782071421091215,44.94952351031522
1996-01-01,MI,historical,6.353033145716072,44.82176360225141
1997-01-01,MI,historical,5.89963167587477,43.2694904849601
1998-01-01,MI,historical,6.2083121116430675,40.62065804217174
1999-01-01,MI,historical,5.74921873217911,37.49953744889761
2000-01-01,MI,historical,5.550063973797107,35.548522485008725
2001-01-01,MI,historical,5.538929306896299,35.213235386706685
2002-01-01,MI,historical,5.407229413750827,33.36180693424948
2003-01-01,MI,historical,5.1128882075671935,32.78645762045489
2004-01-01,MI,historical,4.9224055804087925,30.660994045449986
2005-01-01,MI,historical,5.537761093565253,30.976851117130643
2006-01-01,MI,historical,5.644117962570586,32.25094231244112
2007-01-01,MI,historical,5.338160265342259,30.634973493375877
2008-01-01,MI,historical,5.149437862363499,29.49990513246367
2009-01-01,MI,historical,4.997629323250275,28.488142152738988
2010-01-01,MI,historical,4.929866865347602,27.487806949843694
2011-01-01,MI,historical,4.427648182847868,25.446397067228553
2012-01-01,MI,historical,4.549649740111806,25.221201193744225
2013-01-01,MI,historical,4.521734421626251,23.250203345196446
2014-01-01,MI,historical,4.291416581940896,20.440272819334133
2015-01-01,MI,historical,4.205807486906006,19.27772677476616
2016-01-01,MI,historical,4.6088743633251115,19.15236858914505
2017-01-01,MI,historical,4.498896250338422,18.026357479772106
2018-01-01,MI,historical,4.524807112769219,16.64511233492707
