state_abbr,year,population,violent_crime,homicide,rape,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,arson,violent_crime_1000,homicide_1000,rape_1000,robbery_1000,aggravated_assault_1000,property_crime_1000,burglary_1000,larceny_1000,motor_vehicle_theft_1000,arson_1000,avg_unemployment_rate,avg_CPI,ag_Democrat,ag_Mixed,ag_Republican,ag_Unknown
MN,1986,4214000,11991,105,1338,4299,6249,171832,42319,117371,12142,1294,2.845514950166113,0.0249169435215946,0.3175130517323208,1.020170859041291,1.4829140958709066,40.776459420977694,10.042477456098718,27.85263407688657,2.881347887992406,0.3070716658756526,5.583333333333333,109.69166666666668,1,0,0,0
MN,1987,4246000,12118,112,1439,4354,6213,183868,45384,125686,12798,1274,2.8539802166745174,0.0263777673104098,0.3389072067828544,1.0254357041921809,1.463259538389072,43.30381535562883,10.68864813942534,29.60103626943005,3.0141309467734336,0.3000471031559114,5.083333333333333,113.61666666666667,1,0,0,0
MN,1988,4306000,12490,124,1337,4079,6950,173302,39167,119526,14609,1266,2.9006038086391084,0.0287970274036228,0.3104969809568044,0.947282861124013,1.614026939154668,40.24663260566651,9.09591267998142,27.758012076172783,3.392707849512308,0.2940083604273107,4.316666666666666,118.275,1,0,0,0
MN,1989,4353000,12549,111,1363,4128,6947,178252,39042,122673,16537,1279,2.8828394210889043,0.025499655410062,0.3131173903055364,0.9483115093039284,1.5959108660693777,40.94923041580519,8.968986905582357,28.181254307374225,3.79898920284861,0.293820353779003,4.3500000000000005,123.94166666666668,1,0,0,0
MN,1990,4375099,13392,117,1487,4057,7731,185185,39691,129500,15994,1030,3.060959306292269,0.0267422520038975,0.3398780233315863,0.9272933023915572,1.767045728565228,42.32704219950223,9.072023284501675,29.599330209442115,3.655688705558434,0.2354232441368755,4.708333333333334,130.65833333333333,1,0,0,0
MN,1991,4432000,14006,131,1762,4345,7768,185268,37832,131330,16106,947,3.1601985559566788,0.0295577617328519,0.3975631768953068,0.9803700361010832,1.7527075812274369,41.80234657039711,8.536101083032491,29.6322202166065,3.634025270758123,0.2136732851985559,5.108333333333334,136.16666666666666,1,0,0,0
MN,1992,4480000,15144,150,1840,4906,8248,190520,39859,134750,15911,970,3.380357142857143,0.0334821428571428,0.4107142857142857,1.0950892857142858,1.8410714285714285,42.52678571428572,8.897098214285714,30.078125,3.5515625,0.2165178571428571,5.033333333333334,140.3083333333333,1,0,0,0
MN,1993,4517000,15986,155,2796,5092,7943,183347,38147,129727,15473,1055,3.539074607040071,0.0343148107150763,0.6189949081248617,1.1272968784591544,1.7584680097409786,40.59043613017489,8.445206995793669,28.71972548151428,3.425503652866947,0.2335620987381005,4.841666666666667,144.475,1,0,0,0
MN,1994,4567000,16397,147,2725,5370,8155,181856,36157,131344,14355,1211,3.5903218743157432,0.0321874315743376,0.5966717757827896,1.1758265820013138,1.7856360849573023,39.81957521348807,7.917013356689293,28.759360630610903,3.1432012261878697,0.2651631267790672,4.016666666666667,148.225,1,0,0,0
MN,1995,4610000,16416,182,2593,5702,7939,190911,36756,138414,15741,1196,3.560954446854664,0.0394793926247288,0.562472885032538,1.236876355748373,1.7221258134490238,41.41236442516269,7.973101952277657,30.02472885032538,3.4145336225596528,0.2594360086767895,3.6666666666666674,152.38333333333335,1,0,0,0
MN,1996,4658000,15782,167,2327,5385,7903,192109,35515,138671,17923,1593,3.3881494203520823,0.0358522971232288,0.4995706311721769,1.1560755689136968,1.6966509231429798,41.24280807213396,7.624516960068699,29.770502361528557,3.847788750536711,0.3419922713610991,3.7833333333333328,156.85833333333332,1,0,0,0
MN,1997,4686000,15827,129,2446,5373,7879,191006,35265,137872,17869,1345,3.377507469056765,0.02752880921895,0.5219803670507895,1.146606914212548,1.6813913785744772,40.760990183525394,7.525608194622279,29.422108408023902,3.813273580879215,0.2870251813913785,3.225,160.525,1,0,0,0
MN,1998,4725000,14656,121,2358,4371,7806,176541,32486,128689,15366,1332,3.101798941798942,0.0256084656084656,0.4990476190476191,0.9250793650793652,1.652063492063492,37.363174603174606,6.875343915343915,27.235767195767195,3.252063492063492,0.2819047619047619,2.6750000000000003,163.00833333333333,1,0,0,0
MN,1999,4775508,13085,134,2038,3917,6996,158717,27706,117736,13275,1142,2.740022632147198,0.0280598420105253,0.4267608807272441,0.8202268742927454,1.464975035116683,33.23562645063101,5.801686438385194,24.65413103694937,2.7798089752964503,0.2391368625076117,2.708333333333333,166.58333333333334,1,0,0,0
MN,2000,4919479,13813,151,2240,3713,7709,157798,26116,118250,13432,1352,2.80781765711369,0.0306943072630252,0.4553327699945461,0.7547547209775669,1.5670358588785518,32.07616091053544,5.308692241597128,24.037098237435305,2.730370431503011,0.2748258504609939,3.0333333333333328,172.1916666666667,1,0,0,0
MN,2001,4984535,13145,119,2236,3758,7032,165046,25496,124519,15031,1383,2.637156725752753,0.0238738417926647,0.4485874810789773,0.7539319114019662,1.410763491479145,33.1116142227911,5.115020759208231,24.981066438494263,3.0155270250885997,0.2774581781450025,3.774999999999999,177.04166666666666,1,0,0,0
MN,2002,5024791,13428,112,2273,3937,7106,164026,28034,122150,13842,1311,2.672349954455817,0.0222894842790476,0.4523571229131718,0.7835151750590224,1.4141881722045753,32.64334775317023,5.579137520346618,24.30946879183632,2.754741440987297,0.2609063740163521,4.466666666666668,179.86666666666665,1,0,0,0
MN,2003,5064172,13316,127,2092,3906,7191,157663,27698,116216,13749,1475,2.6294525541391565,0.0250781371564788,0.4130981333177467,0.7713008167969019,1.4199754668680291,31.13302628741678,5.469403487875215,22.9486676202941,2.7149551792474664,0.2912618291795776,4.783333333333333,184.0,1,0,0,0
MN,2004,5096546,13751,113,2123,4070,7445,155019,28048,113453,13518,1380,2.6981018124824145,0.022171878758673,0.4165566248200251,0.7985800579451259,1.4607932509585904,30.416482064519773,5.503335003745674,22.26076248502417,2.652384575749929,0.2707716166988387,4.583333333333335,188.90833333333333,1,0,0,0
MN,2005,5126739,15243,115,2258,4724,8146,158301,29716,114304,14281,1143,2.973235033029768,0.0224314130288278,0.4404359184268987,0.9214434360711556,1.588924265502886,30.877522729360717,5.796277126649124,22.295654216062104,2.7855913866494864,0.2229487399300023,4.1000000000000005,195.26666666666665,1,0,0,0
MN,2006,5167101,16042,126,1645,5441,8830,159276,30306,115693,13277,1522,3.1046422355591656,0.0243850468570287,0.318360333966764,1.0530082535642329,1.7088886011711404,30.82502161269927,5.8651843654691485,22.3903113177002,2.569525929529924,0.294555883463474,4.058333333333333,201.55833333333337,1,0,0,0
MN,2007,5197621,15054,116,1873,4770,8295,158257,29717,115892,12648,1223,2.896325068718939,0.0223179027481996,0.360357171098085,0.9177275526630356,1.5959224422096183,30.4479684070847,5.717423413519377,22.297124011158186,2.433420982407144,0.2352999574228286,4.583333333333333,207.34416666666667,1,0,0,0
MN,2008,5220393,13853,110,1805,4179,7759,149517,26558,112764,10195,1152,2.653631632714242,0.0210712105391299,0.3457594093011771,0.8005144440274898,1.486286568846445,28.640947147082606,5.087356449983746,21.600672593040407,1.952918104058449,0.2206730412825241,5.433333333333333,215.25425,1,0,0,0
MN,2009,5266214,12874,74,1789,3619,7392,139286,25580,105160,8546,898,2.444640495050144,0.0140518406582034,0.3397127423989986,0.6872109640815964,1.403664947911346,26.44898213403405,4.857379514011394,19.96880491373879,1.6227977062838692,0.1705209852846846,7.908333333333334,214.56466666666665,1,0,0,0
MN,2010,5310658,12515,96,1798,3388,7233,136431,24415,103429,8587,798,2.356581802104372,0.018076856012946,0.3385644490758019,0.6379623767902207,1.361978120225403,25.690036903148343,4.597358745375808,19.47574104753121,1.6169371102413297,0.1502638656076139,7.391666666666666,218.07616666666664,1,0,0,0
MN,2011,5347299,12323,75,2113,3385,6750,136183,25681,102354,8148,781,2.304527949531156,0.0140257726377372,0.3951527677805187,0.6330298717165432,1.2623195373963565,25.467623934999708,4.802611561463086,19.14125243417284,1.5237599393637795,0.1460550457343043,6.525000000000001,224.923,1,0,0,0
MN,2012,5379646,12419,99,1638,3475,7207,138152,25378,104316,8458,943,2.3085162109179675,0.0184026978726853,0.3044810011662477,0.645953283914964,1.3396792279640706,25.6805001667396,4.717410773868764,19.39086698269737,1.5722224101734577,0.1752903443832549,5.650000000000001,229.58608333333336,1,0,0,0
MS,1979,2406000,7786,302,523,1702,5259,63447,23428,36006,4013,331,3.236076475477972,0.1255195344970906,0.2173732335827098,0.7073981712385703,2.185785536159601,26.370324189526183,9.73732335827099,14.965087281795512,1.6679135494596842,0.1375727348295926,5.733333333333333,72.58333333333333,1,0,0,0
MS,1980,2511491,8588,365,619,2035,5569,77234,29612,43142,4480,337,3.419482689764765,0.1453319960135234,0.246467138444852,0.8102756490069046,2.217407906299485,30.75225035646156,11.790605660143717,17.17784375894638,1.7838009373714658,0.1341832401549517,7.400000000000001,82.38333333333334,1,0,0,0
MS,1981,2530000,7706,319,658,2059,4670,81789,29614,47587,4588,358,3.0458498023715417,0.1260869565217391,0.2600790513833992,0.8138339920948616,1.8458498023715413,32.32766798418972,11.705138339920948,18.80909090909091,1.8134387351778656,0.1415019762845849,8.516666666666667,90.93333333333334,1,0,0,0
MS,1982,2551000,7515,358,675,1863,4619,83622,30200,49504,3918,289,2.945903567228538,0.1403371226969815,0.2646021168169345,0.7303018424147393,1.8106624852998825,32.780086240689926,11.838494707957665,19.405723245785968,1.5358682869462956,0.1132889063112504,11.008333333333333,96.53333333333336,1,0,0,0
MS,1983,2587000,7255,290,616,1650,4699,75740,26479,45584,3677,260,2.8044066486277544,0.1120989563200618,0.238113645148821,0.6378044066486278,1.8163896405102435,29.27715500579822,10.23540780827213,17.620409741012757,1.421337456513336,0.100502512562814,11.966666666666669,99.58333333333331,1,0,0,0
MS,1984,2598000,7326,252,715,1572,4787,72169,25464,42952,3753,250,2.81986143187067,0.0969976905311778,0.275211701308699,0.605080831408776,1.842571208622017,27.77867590454196,9.801385681293302,16.532717474980753,1.4445727482678985,0.0962278675904542,10.616666666666667,103.93333333333332,1,0,0,0
MS,1985,2613000,7079,276,698,1635,4470,78254,26701,47478,4075,209,2.7091465748182166,0.105625717566016,0.2671259089169537,0.6257175660160735,1.7106773823191734,29.94795254496747,10.218522770761576,18.1699196326062,1.559510141599694,0.0799846919249904,10.433333333333335,107.6,1,0,0,0
MS,1986,2625000,7196,295,678,1697,4526,80612,28242,48430,3940,300,2.7413333333333334,0.1123809523809523,0.2582857142857143,0.6464761904761904,1.7241904761904765,30.709333333333333,10.758857142857142,18.44952380952381,1.500952380952381,0.1142857142857142,11.425,109.69166666666668,1,0,0,0
MS,1987,2625000,7081,269,767,1496,4549,83182,31537,47433,4212,293,2.6975238095238097,0.1024761904761904,0.2921904761904761,0.5699047619047619,1.732952380952381,31.688380952380957,12.01409523809524,18.069714285714287,1.6045714285714283,0.1116190476190476,10.05,113.61666666666667,1,0,0,0
MS,1988,2627000,8544,225,951,2028,5340,85840,33651,47818,4371,315,3.2523791397030832,0.0856490293110011,0.3620098972211648,0.7719832508564903,2.032736962314427,32.67605633802817,12.80966882375333,18.202512371526456,1.6638751427483822,0.1199086410354016,8.549999999999999,118.275,0,0,0,1
MS,1989,2621000,8156,253,1017,2053,4833,83980,30018,49266,4696,351,3.1117893933613123,0.0965280427317817,0.3880198397558184,0.7832888210606639,1.8439526898130485,32.04120564669973,11.452880579931325,18.796642502861506,1.7916825639069058,0.133918351774132,7.908333333333332,123.94166666666668,0,0,0,1
MS,1990,2573216,8758,313,1134,2217,5094,90803,32196,53266,5341,379,3.4035230621914367,0.12163767052591,0.4406936689341276,0.8615677813288897,1.9796239414025096,35.287748871451136,12.511969457674754,20.700166639722436,2.0756127740539467,0.147286508400383,7.583333333333333,130.65833333333333,0,0,0,1
MS,1991,2592000,10085,332,1199,3015,5539,99317,34524,57373,7420,350,3.890817901234568,0.1280864197530864,0.4625771604938271,1.1631944444444444,2.13695987654321,38.316743827160494,13.319444444444445,22.1346450617284,2.8626543209876543,0.1350308641975308,8.391666666666667,136.16666666666666,0,0,0,1
MS,1992,2614000,10763,320,1166,3254,6023,101181,33533,58851,8797,404,4.117444529456772,0.1224177505738332,0.4460596786534047,1.2448355011476664,2.3041315990818667,38.70734506503443,12.82823259372609,22.51377199693956,3.365340474368784,0.1545524100994644,7.975,140.3083333333333,0,0,0,1
MS,1993,2643000,11467,357,1125,3683,6302,105308,33985,62467,8856,412,4.338630344305713,0.1350737797956867,0.4256526674233825,1.3934922436625048,2.3844116534241397,39.844116534241394,12.858494135452135,23.634884600832383,3.3507377979568678,0.1558834657586076,6.733333333333333,144.475,0,0,0,1
MS,1994,2669000,13177,409,1212,4336,7220,115924,34493,70621,10810,454,4.937055076807793,0.1532409142000749,0.4541026601723492,1.6245784938179093,2.70513300861746,43.43349569127014,12.92356687898089,26.459722742600224,4.050206069689022,0.1701011614837017,6.291666666666667,148.225,0,0,0,1
MS,1995,2697000,13560,348,1054,3530,8628,108195,30505,67967,9723,424,5.027808676307008,0.1290322580645161,0.3908045977011494,1.3088616981831664,3.199110122358176,40.11679644048943,11.310715609936969,25.200964034111976,3.605116796440489,0.157211716722284,6.2,152.38333333333335,0,0,0,1
MS,1996,2716000,13261,301,981,3646,8333,109581,30755,69299,9527,432,4.882547864506628,0.1108247422680412,0.3611929307805596,1.3424153166421209,3.068114874815906,40.34646539027983,11.323637702503682,25.51509572901325,3.5077319587628866,0.1590574374079528,5.991666666666667,156.85833333333332,0,0,0,1
MS,1997,2731000,12808,358,1065,3741,7644,113644,32429,71887,9328,370,4.6898571951666055,0.1310875137312339,0.3899670450384475,1.3698279018674475,2.798974734529476,41.61259611863786,11.874404979860858,26.322592456975467,3.415598681801538,0.1354815086049066,5.7,160.525,0,0,0,1
MS,1998,2752000,11302,315,1026,3394,6567,109345,31498,68525,9322,306,4.106831395348837,0.1144622093023255,0.3728197674418604,1.2332848837209305,2.386264534883721,39.73292151162791,11.445494186046512,24.90007267441861,3.3873546511627906,0.1111918604651162,5.241666666666665,163.00833333333333,0,0,0,1
MS,1999,2768619,9671,213,1156,3091,5211,108560,29109,65919,13532,367,3.493077234534618,0.0769336625949616,0.4175366852571625,1.1164410848874475,1.8821658017950464,39.2108845601363,10.513906030407217,23.809343214071703,4.887635315657373,0.132557061842023,5.108333333333333,166.58333333333334,0,0,0,1
MS,2000,2844658,10267,255,1019,2703,6290,103644,26918,69758,6968,487,3.609221213938548,0.0896417073686889,0.3582152933674276,0.950202098108103,2.211162115094328,36.434608307923135,9.462648937060273,24.52245577500002,2.449503595862842,0.1711980842688295,5.325,172.1916666666667,0,0,0,1
MS,2001,2859733,10006,282,1147,3294,5283,109609,29821,70315,9473,465,3.498928046779192,0.0986106045564393,0.4010863951284962,1.1518557851379831,1.847375261956273,38.3284033859105,10.42789659034602,24.587959785056857,3.312547010507624,0.1626025926196606,5.491666666666667,177.04166666666666,0,0,0,1
MS,2002,2866733,9858,264,1127,3356,5111,109584,29593,70468,9523,413,3.438757638050003,0.0920908923153987,0.3931304380282363,1.1706705856457509,1.7828657220606172,38.22609221019188,10.322900667763616,24.5812916654603,3.321899876967963,0.1440664338115897,6.425,179.86666666666665,0,0,0,1
MS,2003,2882594,9336,267,1079,3016,4974,106867,29564,68307,8996,385,3.238749542946388,0.0926249065945464,0.374315633765976,1.0462798437795957,1.7255291588062696,37.07320559190784,10.256040219330227,23.6963651488902,3.120800223687415,0.1335602585726606,6.141666666666667,184.0,0,0,0,1
MS,2004,2900768,8568,227,1161,2503,4677,100980,27661,65440,7879,401,2.9537005372370357,0.078255137949674,0.4002388333020772,0.8628749351895774,1.6123316307957063,34.811470617436484,9.535750532272832,22.559542852099856,2.7161772330637954,0.1382392525014065,6.158333333333334,188.90833333333333,0,0,0,1
MS,2005,2908496,8131,214,1147,2405,4365,95231,26866,60873,7492,408,2.7956029508034392,0.0735775466082813,0.3943618970079381,0.8268878485650315,1.500775658622188,32.742352060996474,9.237076482140598,20.92937380694352,2.575901771912356,0.1402786869914897,7.600000000000001,195.26666666666665,1,0,0,0
MS,2006,2910540,9076,231,1039,3259,4547,92853,27117,57406,8330,378,3.118321686010156,0.079366715454864,0.3569784301194967,1.1197234877376707,1.5622530526981249,31.9023274031623,9.31682780514956,19.723487737670677,2.8620118603420672,0.1298728071079593,6.375,201.55833333333337,1,0,0,0
MS,2007,2918785,8502,202,1033,2896,4371,90887,27223,56473,7191,318,2.91285586297038,0.0692068788896749,0.3539143856090805,0.9921936696262316,1.497540928845393,31.13864159230639,9.326826059473378,19.34811916602285,2.4636963668101624,0.1089494430045378,6.150000000000001,207.34416666666667,1,0,0,0
MS,2008,2938618,8942,236,958,3079,4669,85488,25506,53730,6252,360,3.042926981322513,0.0803098599409654,0.3260035839976479,1.04777143541624,1.5888421019676595,29.09122587556464,8.679590201924851,18.2841049772376,2.1275306964021863,0.1225065660116422,6.708333333333332,215.25425,1,0,0,0
MS,2009,2951996,8451,194,991,2969,4297,87327,29559,52329,5439,410,2.862808757193438,0.0657182462306859,0.3357050619309782,1.005760170406735,1.4556252786250388,29.582357157665523,10.01322495016931,17.72665003611116,1.842482171385056,0.1388890770854703,9.358333333333333,214.56466666666665,1,0,0,0
MS,2010,2970072,7999,204,931,2777,4087,88596,30453,52784,5359,403,2.693200703551968,0.068685203591024,0.3134604144276637,0.9349941684915384,1.3760609170417415,29.829579888972383,10.253286789007134,17.77195973700301,1.804333362962245,0.1356869463097191,10.083333333333334,218.07616666666664,1,0,0,0
MS,2011,2977457,8009,232,863,2496,4418,89809,30722,54179,4908,450,2.689879316477114,0.07791884148117,0.2898446560269384,0.8382992600732774,1.4838165588957288,30.16298808009654,10.318201068898729,18.196400485380646,1.6483865258171655,0.1511356839074418,9.775,224.923,1,0,0,0
MS,2012,2986450,7769,213,819,2277,4460,83933,28084,51520,4329,339,2.6014163973949005,0.0713221383247668,0.2742386445445261,0.7624437040633528,1.4934119104622543,28.104605802876325,9.40380719583452,17.251251485877884,1.4495471211639237,0.1135126990239247,8.825,229.58608333333336,1,0,0,0
MO,1979,4868000,25662,543,1638,10267,13214,214809,70423,124398,19988,1642,5.271569433032046,0.1115447822514379,0.3364831552999178,2.109079704190633,2.714461791290057,44.126746096959735,14.466516023007395,25.554231717337714,4.105998356614626,0.3373048479868529,4.791666666666665,72.58333333333333,0,0,1,0
MO,1980,4901288,27177,544,1600,10958,14075,239115,81798,136998,20319,2194,5.5448690221835575,0.1109912333247913,0.3264448038964452,2.235738850685779,2.8716941342765416,48.78615580231156,16.68908254320089,27.95142827762825,4.145644981482419,0.4476374373430005,7.183333333333334,82.38333333333334,0,0,1,0
MO,1981,4938000,26675,516,1465,10629,14065,237575,78173,140567,18835,1861,5.401984609153503,0.1044957472660996,0.2966788173349534,2.152490886998785,2.8483191575536653,48.11158363710004,15.830903199675982,28.46638315107331,3.814297286350749,0.3768732280275415,7.708333333333332,90.93333333333334,0,0,1,0
MO,1982,4951000,25078,479,1283,9554,13762,219888,68881,134383,16624,1689,5.06523934558675,0.0967481316905675,0.2591395677640881,1.929711169460715,2.77964047667138,44.41284588971925,13.912542920622096,27.142597455059583,3.357705514037568,0.3411432033932539,9.266666666666667,96.53333333333336,0,0,1,0
MO,1983,4970000,23718,403,1330,8346,13639,201418,60496,125140,15782,1568,4.772233400402414,0.0810865191146881,0.2676056338028169,1.6792756539235412,2.744265593561368,40.52676056338028,12.172233400402414,25.17907444668008,3.175452716297787,0.3154929577464789,9.958333333333334,99.58333333333331,0,0,1,0
MO,1984,5008000,23071,358,1325,7053,14335,192123,55863,119749,16511,1648,4.606829073482428,0.0714856230031948,0.2645766773162939,1.408346645367412,2.8624201277955272,38.36321884984026,11.154752396166137,23.911541533546327,3.2969249201277955,0.329073482428115,7.374999999999999,103.93333333333332,0,0,1,0
MO,1985,5029000,25321,409,1468,7425,16019,194247,55252,120650,18345,1616,5.034997017299662,0.0813282958838735,0.2919069397494532,1.4764366673294889,3.1853251143368464,38.62537283754226,10.986677271823424,23.99085305229668,3.647842513422152,0.3213362497514416,6.616666666666666,107.6,0,0,0,1
MO,1986,5066000,29310,464,1480,8624,18742,206463,57556,126674,22233,1976,5.785629688116858,0.0915909988156336,0.2921437031188314,1.7023292538491908,3.699565732333202,40.75463876825898,11.361231741018557,25.00473746545598,4.388669561784445,0.3900513225424398,6.391666666666667,109.69166666666668,0,0,0,1
MO,1987,5103000,27792,423,1473,8376,17520,212430,56711,133964,21755,1889,5.446208112874779,0.0828924162257495,0.2886537330981775,1.641387419165197,3.433274544385656,41.62845385067608,11.1132667058593,26.25200862237899,4.263178522437782,0.3701744072114442,6.25,113.61666666666667,0,0,0,1
MO,1988,5139000,28393,413,1505,8638,17837,220578,58605,139648,22325,2180,5.525004864759681,0.0803658299280015,0.2928585327884802,1.6808717649348122,3.470908737108387,42.92235843549329,11.403969643899591,27.17415839657521,4.344230395018486,0.4242070441720179,5.7,118.275,0,0,0,1
MO,1989,5159000,32634,409,1587,10060,20578,231874,58594,146269,27011,1971,6.325644504748983,0.0792789300251986,0.3076177553789494,1.9499903081992636,3.988757511145571,44.94553207986044,11.357627447179686,28.352200038767204,5.235704593913549,0.3820507850358596,5.55,123.94166666666668,0,0,0,1
MO,1990,5117073,36602,449,1663,11073,23417,225422,54536,143287,27599,2079,7.152917302528222,0.0877454748056164,0.3249904779548777,2.1639323886917383,4.57624896107599,44.0529185337008,10.657655265031396,28.00175021931483,5.393513049354582,0.4062869534986114,5.916666666666667,130.65833333333333,0,0,0,1
MO,1991,5158000,39358,543,1756,12952,24107,239982,64643,146533,28806,2202,7.630476929042264,0.1052733617681271,0.3404420317952695,2.5110507948817373,4.673710740597131,46.52617293524622,12.532570763861962,28.408879410624277,5.584722760759984,0.4269096549050019,6.566666666666666,136.16666666666666,0,0,0,1
MO,1992,5193000,38448,547,1895,11783,24223,226246,57127,143288,25831,2313,7.403812824956672,0.1053341036010013,0.3649143077219334,2.2690159830541115,4.664548430579626,43.56749470440978,11.000770267668017,27.592528403620257,4.97419603312151,0.4454072790294627,6.175,140.3083333333333,0,0,0,1
MO,1993,5234000,38963,590,1894,12654,23825,227731,53673,145392,28666,2157,7.444210928544135,0.1127244936950706,0.3618647306075659,2.4176538020634317,4.551967902178067,43.50993504012228,10.254680932365304,27.778372181887654,5.476881925869316,0.4121131066106228,6.224999999999999,144.475,0,0,0,1
MO,1994,5278000,39240,554,1955,12178,24553,240898,55577,158283,27038,2209,7.434634331186055,0.1049640015157256,0.3704054566123532,2.307313376278893,4.651951496779083,45.6419098143236,10.52993558165972,29.989200454717697,5.122773777946192,0.418529746115953,5.175,148.225,1,0,0,0
MO,1995,5324000,35339,469,1711,10863,22296,237278,49649,162430,25199,2158,6.6376784372652144,0.08809166040571,0.3213749060856499,2.04038317054846,4.187828700225395,44.56761833208114,9.325507137490607,30.50901577761082,4.733095416979714,0.4053343350864012,4.825,152.38333333333335,1,0,0,0
MO,1996,5359000,31669,433,1566,9142,20528,240781,47919,168870,23992,2147,5.909498040679231,0.0807986564657585,0.2922186975181937,1.7059152827019963,3.8305654039932815,44.93021086023512,8.94178018286994,31.51147602164583,4.476954655719351,0.4006344467251352,4.708333333333333,156.85833333333332,1,0,0,0
MO,1997,5402000,31192,426,1525,8430,20811,228889,46900,155472,26517,2151,5.774157719363199,0.0788596815994076,0.2823028507960015,1.5605331358756016,3.852462051092188,42.37115883006294,8.681969640873751,28.780451684561275,4.908737504627916,0.3981858570899667,4.3500000000000005,160.525,1,0,0,0
MO,1998,5439000,30222,399,1463,8116,20244,232284,47455,160363,24466,2016,5.5565361279647,0.0733590733590733,0.2689832689832689,1.4921860636146351,3.722007722007722,42.70711527854385,8.724949439235154,29.483912483912484,4.498253355396213,0.3706563706563706,4.033333333333332,163.00833333333333,1,0,0,0
MO,1999,5468338,27353,359,1439,7149,18406,223010,42476,157550,22984,2015,5.002068270103274,0.0656506602188818,0.2631512536350167,1.307344205862915,3.3659221503864614,40.78204383123355,7.767625190688652,28.81131341917782,4.203105221367077,0.3684849034569553,3.233333333333333,166.58333333333334,1,0,0,0
MO,2000,5595211,27419,347,1351,7598,18123,225919,41685,159539,24695,2142,4.9004407519215984,0.0620173215987743,0.2414564884148247,1.3579470014625006,3.2390199404454987,40.377208294736334,7.450121183991095,28.513491269587508,4.413595841157733,0.3828273857768723,3.4166666666666665,172.1916666666667,1,0,0,0
